,stimulus,modtheta,flipped,model,lower,median,upper
1752,9,140.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1753,9,140.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1754,9,140.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1755,9,140.0,same,bq,86.7490776035,92.8545165203,96.8145040931
1756,9,140.0,same,bqp,84.2205388562,90.8617708528,95.4530081521
1757,9,140.0,same,exp,71.3720427173,79.8995418137,86.9209584581
1758,9,140.0,same,expA,56.4472092298,69.8659202661,81.3122867464
1759,9,140.0,same,expB,79.4645171977,89.7280462386,96.0805635606
1760,9,140.0,same,gs,33.3178245599,90.4474181962,99.978309153
1761,9,140.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1762,9,140.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1763,9,140.0,same,th,97.5254729985,99.7733570771,99.9995101927
1764,9,160.0,flipped,bq,82.9876070348,89.8653094068,94.7415324709
1765,9,160.0,flipped,bqp,80.5714564074,87.8722821309,93.2695865027
1766,9,160.0,flipped,exp,84.2205388562,90.8617708528,95.4530081521
1767,9,160.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
1768,9,160.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
1769,9,160.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1770,9,160.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1771,9,160.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1772,9,160.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1773,9,160.0,same,bq,92.2112430574,96.8377466032,99.1479716893
1774,9,160.0,same,bqp,90.7710357959,95.8425573119,98.635015299
1775,9,160.0,same,exp,68.0602844396,76.9096507039,84.4029823479
1776,9,160.0,same,expA,56.4472092298,69.8659202661,81.3122867464
1777,9,160.0,same,expB,72.0673669519,83.7706865018,92.1332515998
1778,9,160.0,same,gs,33.3178245599,90.4474181962,99.978309153
1779,9,160.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1780,9,160.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1781,9,160.0,same,th,97.5254729985,99.7733570771,99.9995101927
1782,9,180.0,flipped,bq,81.7719114912,88.8688100464,94.0130814515
1783,9,180.0,flipped,bqp,81.7719114912,88.8688100464,94.0130814515
1784,9,180.0,flipped,exp,81.7719114912,88.8688100464,94.0130814515
1785,9,180.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
1786,9,180.0,flipped,expB,76.9289485763,87.7425603563,94.832577549
1787,9,180.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1788,9,180.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1789,9,180.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1790,9,180.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1791,9,180.0,same,bq,79.3846418709,86.8757321799,92.5126026713
1792,9,180.0,same,bqp,90.7710357959,95.8425573119,98.635015299
1793,9,180.0,same,exp,60.5453493369,69.9331432334,78.3158571381
1794,9,180.0,same,expA,58.578732015,71.8524457102,82.9571714639
1795,9,180.0,same,expB,54.3429578542,67.8793739566,79.640274109
1796,9,180.0,same,gs,33.3178245599,90.4474181962,99.978309153
1797,9,180.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1798,9,180.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1799,9,180.0,same,th,97.5254729985,99.7733570771,99.9995101927
1800,10,0.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
1801,10,0.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
1802,10,0.0,flipped,exp,93.7394151215,97.8316048393,99.5821187553
1803,10,0.0,flipped,expA,91.0319648943,97.6501132248,99.7833505825
1804,10,0.0,flipped,expB,91.0319648943,97.6501132248,99.7833505825
1805,10,0.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1806,10,0.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1807,10,0.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1808,10,0.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1809,10,0.0,same,bq,97.5254729985,99.7733570771,99.9995101927
1810,10,0.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
1811,10,0.0,same,exp,95.4221103399,98.8210438312,99.8918898291
1812,10,0.0,same,expA,95.1241540556,99.5483563846,99.9990228337
1813,10,0.0,same,expB,91.0319648943,97.6501132248,99.7833505825
1814,10,0.0,same,gs,33.3178245599,90.4474181962,99.978309153
1815,10,0.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1816,10,0.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1817,10,0.0,same,th,97.5254729985,99.7733570771,99.9995101927
1818,10,20.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
1819,10,20.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
1820,10,20.0,flipped,exp,92.2112430574,96.8377466032,99.1479716893
1821,10,20.0,flipped,expA,87.7821064413,95.6778159092,99.1595964861
1822,10,20.0,flipped,expB,91.0319648943,97.6501132248,99.7833505825
1823,10,20.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1824,10,20.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1825,10,20.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1826,10,20.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1827,10,20.0,same,bq,95.4221103399,98.8210438312,99.8918898291
1828,10,20.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
1829,10,20.0,same,exp,90.7710357959,95.8425573119,98.635015299
1830,10,20.0,same,expA,87.7821064413,95.6778159092,99.1595964861
1831,10,20.0,same,expB,87.7821064413,95.6778159092,99.1595964861
1832,10,20.0,same,gs,33.3178245599,90.4474181962,99.978309153
1833,10,20.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1834,10,20.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1835,10,20.0,same,th,97.5254729985,99.7733570771,99.9995101927
1836,10,40.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
1837,10,40.0,flipped,bqp,90.7710357959,95.8425573119,98.635015299
1838,10,40.0,flipped,exp,85.3322749421,91.7762175247,96.1053502764
1839,10,40.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
1840,10,40.0,flipped,expB,81.750619736,91.5449774177,97.1816432337
1841,10,40.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1842,10,40.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1843,10,40.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1844,10,40.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1845,10,40.0,same,bq,90.7710357959,95.8425573119,98.635015299
1846,10,40.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
1847,10,40.0,same,exp,97.5254729985,99.7733570771,99.9995101927
1848,10,40.0,same,expA,95.1241540556,99.5483563846,99.9990228337
1849,10,40.0,same,expB,95.1241540556,99.5483563846,99.9990228337
1850,10,40.0,same,gs,33.3178245599,90.4474181962,99.978309153
1851,10,40.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1852,10,40.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1853,10,40.0,same,th,97.5254729985,99.7733570771,99.9995101927
1854,10,60.0,flipped,bq,89.3899926117,94.8467979494,98.0668188014
1855,10,60.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
1856,10,60.0,flipped,exp,80.5714564074,87.8722821309,93.2695865027
1857,10,60.0,flipped,expA,72.0673669519,83.7706865018,92.1332515998
1858,10,60.0,flipped,expB,82.0933850382,91.7129443889,97.2392909008
1859,10,60.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1860,10,60.0,flipped,hc,53.2757930634,62.9565669489,71.9838269279
1861,10,60.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1862,10,60.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1863,10,60.0,same,bq,89.3899926117,94.8467979494,98.0668188014
1864,10,60.0,same,bqp,90.7710357959,95.8425573119,98.635015299
1865,10,60.0,same,exp,88.0525301057,93.8507433821,97.4570735394
1866,10,60.0,same,expA,87.7821064413,95.6778159092,99.1595964861
1867,10,60.0,same,expB,82.0933850382,91.7129443889,97.2392909008
1868,10,60.0,same,gs,33.3178245599,90.4474181962,99.978309153
1869,10,60.0,same,hc,58.4453420403,67.9398405421,76.5296636871
1870,10,60.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1871,10,60.0,same,th,97.5254729985,99.7733570771,99.9995101927
1872,10,80.0,flipped,bq,85.473251581,91.8581804515,96.1450597511
1873,10,80.0,flipped,bqp,90.7710357959,95.8425573119,98.635015299
1874,10,80.0,flipped,exp,81.7719114912,88.8688100464,94.0130814515
1875,10,80.0,flipped,expA,72.0673669519,83.7706865018,92.1332515998
1876,10,80.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
1877,10,80.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1878,10,80.0,flipped,hc,32.6683314,42.0267222754,51.7873267053
1879,10,80.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1880,10,80.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1881,10,80.0,same,bq,90.7710357959,95.8425573119,98.635015299
1882,10,80.0,same,bqp,86.7490776035,92.8545165203,96.8145040931
1883,10,80.0,same,exp,77.0469340769,84.8825836606,90.9630483647
1884,10,80.0,same,expA,74.4674971844,85.7567318344,93.5128298849
1885,10,80.0,same,expB,72.0673669519,83.7706865018,92.1332515998
1886,10,80.0,same,gs,33.3178245599,90.4474181962,99.978309153
1887,10,80.0,same,hc,35.5076941894,45.0167001632,54.777100796
1888,10,80.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1889,10,80.0,same,th,97.5254729985,99.7733570771,99.9995101927
1890,10,100.0,flipped,bq,89.3899926117,94.8467979494,98.0668188014
1891,10,100.0,flipped,bqp,85.473251581,91.8581804515,96.1450597511
1892,10,100.0,flipped,exp,86.7490776035,92.8545165203,96.8145040931
1893,10,100.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
1894,10,100.0,flipped,expB,87.7821064413,95.6778159092,99.1595964861
1895,10,100.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1896,10,100.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
1897,10,100.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1898,10,100.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1899,10,100.0,same,bq,88.0525301057,93.8507433821,97.4570735394
1900,10,100.0,same,bqp,93.7394151215,97.8316048393,99.5821187553
1901,10,100.0,same,exp,81.7719114912,88.8688100464,94.0130814515
1902,10,100.0,same,expA,82.0933850382,91.7129443889,97.2392909008
1903,10,100.0,same,expB,74.4674971844,85.7567318344,93.5128298849
1904,10,100.0,same,gs,33.3178245599,90.4474181962,99.978309153
1905,10,100.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
1906,10,100.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1907,10,100.0,same,th,97.5254729985,99.7733570771,99.9995101927
1908,10,120.0,flipped,bq,88.0525301057,93.8507433821,97.4570735394
1909,10,120.0,flipped,bqp,86.7490776035,92.8545165203,96.8145040931
1910,10,120.0,flipped,exp,89.3899926117,94.8467979494,98.0668188014
1911,10,120.0,flipped,expA,84.8467436972,93.6967067436,98.2813350929
1912,10,120.0,flipped,expB,87.7821064413,95.6778159092,99.1595964861
1913,10,120.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1914,10,120.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
1915,10,120.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1916,10,120.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1917,10,120.0,same,bq,93.7394151215,97.8316048393,99.5821187553
1918,10,120.0,same,bqp,88.0525301057,93.8507433821,97.4570735394
1919,10,120.0,same,exp,68.0602844396,76.9096507039,84.4029823479
1920,10,120.0,same,expA,69.7195221807,81.7844955477,90.7023890011
1921,10,120.0,same,expB,58.578732015,71.8524457102,82.9571714639
1922,10,120.0,same,gs,33.3178245599,90.4474181962,99.978309153
1923,10,120.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
1924,10,120.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1925,10,120.0,same,th,97.5254729985,99.7733570771,99.9995101927
1926,10,140.0,flipped,bq,85.473251581,91.8581804515,96.1450597511
1927,10,140.0,flipped,bqp,84.2205388562,90.8617708528,95.4530081521
1928,10,140.0,flipped,exp,88.0525301057,93.8507433821,97.4570735394
1929,10,140.0,flipped,expA,87.7821064413,95.6778159092,99.1595964861
1930,10,140.0,flipped,expB,82.0933850382,91.7129443889,97.2392909008
1931,10,140.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1932,10,140.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
1933,10,140.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1934,10,140.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1935,10,140.0,same,bq,90.7710357959,95.8425573119,98.635015299
1936,10,140.0,same,bqp,90.7710357959,95.8425573119,98.635015299
1937,10,140.0,same,exp,64.806067581,73.9197312952,81.8276596541
1938,10,140.0,same,expA,65.1556762674,77.8118345246,87.7107391784
1939,10,140.0,same,expB,56.4472092298,69.8659202661,81.3122867464
1940,10,140.0,same,gs,33.3178245599,90.4474181962,99.978309153
1941,10,140.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
1942,10,140.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1943,10,140.0,same,th,97.5254729985,99.7733570771,99.9995101927
1944,10,160.0,flipped,bq,78.2101619022,85.8791648741,91.7434037253
1945,10,160.0,flipped,bqp,85.473251581,91.8581804515,96.1450597511
1946,10,160.0,flipped,exp,85.473251581,91.8581804515,96.1450597511
1947,10,160.0,flipped,expA,82.0933850382,91.7129443889,97.2392909008
1948,10,160.0,flipped,expB,82.0933850382,91.7129443889,97.2392909008
1949,10,160.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1950,10,160.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
1951,10,160.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1952,10,160.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1953,10,160.0,same,bq,84.2205388562,90.8617708528,95.4530081521
1954,10,160.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
1955,10,160.0,same,exp,70.2612197474,78.9029153571,86.0885096901
1956,10,160.0,same,expA,62.930683241,75.8254110602,86.1586234533
1957,10,160.0,same,expB,69.7195221807,81.7844955477,90.7023890011
1958,10,160.0,same,gs,33.3178245599,90.4474181962,99.978309153
1959,10,160.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
1960,10,160.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1961,10,160.0,same,th,97.5254729985,99.7733570771,99.9995101927
1962,10,180.0,flipped,bq,82.9876070348,89.8653094068,94.7415324709
1963,10,180.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
1964,10,180.0,flipped,exp,85.473251581,91.8581804515,96.1450597511
1965,10,180.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
1966,10,180.0,flipped,expB,84.8467436972,93.6967067436,98.2813350929
1967,10,180.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1968,10,180.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
1969,10,180.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1970,10,180.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1971,10,180.0,same,bq,84.2205388562,90.8617708528,95.4530081521
1972,10,180.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
1973,10,180.0,same,exp,64.806067581,73.9197312952,81.8276596541
1974,10,180.0,same,expA,50.2109693865,63.9062344008,76.2200573434
1975,10,180.0,same,expB,72.0673669519,83.7706865018,92.1332515998
1976,10,180.0,same,gs,33.3178245599,90.4474181962,99.978309153
1977,10,180.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
1978,10,180.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1979,10,180.0,same,th,97.5254729985,99.7733570771,99.9995101927
1980,11,0.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
1981,11,0.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
1982,11,0.0,flipped,exp,88.0525301057,93.8507433821,97.4570735394
1983,11,0.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
1984,11,0.0,flipped,expB,91.0319648943,97.6501132248,99.7833505825
1985,11,0.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
1986,11,0.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
1987,11,0.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
1988,11,0.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
1989,11,0.0,same,bq,97.5254729985,99.7733570771,99.9995101927
1990,11,0.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
1991,11,0.0,same,exp,97.5254729985,99.7733570771,99.9995101927
1992,11,0.0,same,expA,95.1241540556,99.5483563846,99.9990228337
1993,11,0.0,same,expB,95.1241540556,99.5483563846,99.9990228337
1994,11,0.0,same,gs,33.3178245599,90.4474181962,99.978309153
1995,11,0.0,same,hc,97.5254729985,99.7733570771,99.9995101927
1996,11,0.0,same,oc,97.5254729985,99.7733570771,99.9995101927
1997,11,0.0,same,th,97.5254729985,99.7733570771,99.9995101927
1998,11,20.0,flipped,bq,97.5254729985,99.7733570771,99.9995101927
1999,11,20.0,flipped,bqp,97.5254729985,99.7733570771,99.9995101927
2000,11,20.0,flipped,exp,86.6202171511,92.7825837318,96.7817539544
2001,11,20.0,flipped,expA,87.5452217356,95.5902150476,99.1422500991
2002,11,20.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2003,11,20.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2004,11,20.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2005,11,20.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2006,11,20.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2007,11,20.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2008,11,20.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2009,11,20.0,same,exp,92.2112430574,96.8377466032,99.1479716893
2010,11,20.0,same,expA,91.0319648943,97.6501132248,99.7833505825
2011,11,20.0,same,expB,87.7821064413,95.6778159092,99.1595964861
2012,11,20.0,same,gs,33.3178245599,90.4474181962,99.978309153
2013,11,20.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2014,11,20.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2015,11,20.0,same,th,97.5254729985,99.7733570771,99.9995101927
2016,11,40.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
2017,11,40.0,flipped,bqp,92.2112430574,96.8377466032,99.1479716893
2018,11,40.0,flipped,exp,74.7507365508,82.8893892876,89.3722994205
2019,11,40.0,flipped,expA,69.7195221807,81.7844955477,90.7023890011
2020,11,40.0,flipped,expB,72.0673669519,83.7706865018,92.1332515998
2021,11,40.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2022,11,40.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2023,11,40.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2024,11,40.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2025,11,40.0,same,bq,97.5254729985,99.7733570771,99.9995101927
2026,11,40.0,same,bqp,97.5254729985,99.7733570771,99.9995101927
2027,11,40.0,same,exp,86.7490776035,92.8545165203,96.8145040931
2028,11,40.0,same,expA,87.7821064413,95.6778159092,99.1595964861
2029,11,40.0,same,expB,79.4645171977,89.7280462386,96.0805635606
2030,11,40.0,same,gs,33.3178245599,90.4474181962,99.978309153
2031,11,40.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2032,11,40.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2033,11,40.0,same,th,97.5254729985,99.7733570771,99.9995101927
2034,11,60.0,flipped,bq,93.7394151215,97.8316048393,99.5821187553
2035,11,60.0,flipped,bqp,88.0525301057,93.8507433821,97.4570735394
2036,11,60.0,flipped,exp,81.7719114912,88.8688100464,94.0130814515
2037,11,60.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
2038,11,60.0,flipped,expB,82.0933850382,91.7129443889,97.2392909008
2039,11,60.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2040,11,60.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2041,11,60.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2042,11,60.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2043,11,60.0,same,bq,93.7394151215,97.8316048393,99.5821187553
2044,11,60.0,same,bqp,88.0525301057,93.8507433821,97.4570735394
2045,11,60.0,same,exp,82.82314771,89.7632842063,94.6871683689
2046,11,60.0,same,expA,76.9289485763,87.7425603563,94.832577549
2047,11,60.0,same,expB,81.750619736,91.5449774177,97.1816432337
2048,11,60.0,same,gs,33.3178245599,90.4474181962,99.978309153
2049,11,60.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2050,11,60.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2051,11,60.0,same,th,97.5254729985,99.7733570771,99.9995101927
2052,11,80.0,flipped,bq,95.4221103399,98.8210438312,99.8918898291
2053,11,80.0,flipped,bqp,85.473251581,91.8581804515,96.1450597511
2054,11,80.0,flipped,exp,75.8940495297,83.8859911348,90.1724275945
2055,11,80.0,flipped,expA,54.3429578542,67.8793739566,79.640274109
2056,11,80.0,flipped,expB,95.1241540556,99.5483563846,99.9990228337
2057,11,80.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2058,11,80.0,flipped,hc,97.5254729985,99.7733570771,99.9995101927
2059,11,80.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2060,11,80.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2061,11,80.0,same,bq,86.7490776035,92.8545165203,96.8145040931
2062,11,80.0,same,bqp,93.7394151215,97.8316048393,99.5821187553
2063,11,80.0,same,exp,75.4284284253,83.5582536872,89.9650697038
2064,11,80.0,same,expA,66.1844850663,78.962316283,88.7542432581
2065,11,80.0,same,expB,76.9289485763,87.7425603563,94.832577549
2066,11,80.0,same,gs,33.3178245599,90.4474181962,99.978309153
2067,11,80.0,same,hc,97.5254729985,99.7733570771,99.9995101927
2068,11,80.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2069,11,80.0,same,th,97.5254729985,99.7733570771,99.9995101927
2070,11,100.0,flipped,bq,88.0525301057,93.8507433821,97.4570735394
2071,11,100.0,flipped,bqp,93.7394151215,97.8316048393,99.5821187553
2072,11,100.0,flipped,exp,78.2101619022,85.8791648741,91.7434037253
2073,11,100.0,flipped,expA,74.4674971844,85.7567318344,93.5128298849
2074,11,100.0,flipped,expB,74.4674971844,85.7567318344,93.5128298849
2075,11,100.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2076,11,100.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2077,11,100.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2078,11,100.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2079,11,100.0,same,bq,89.3899926117,94.8467979494,98.0668188014
2080,11,100.0,same,bqp,93.7394151215,97.8316048393,99.5821187553
2081,11,100.0,same,exp,82.9876070348,89.8653094068,94.7415324709
2082,11,100.0,same,expA,76.9289485763,87.7425603563,94.832577549
2083,11,100.0,same,expB,82.0933850382,91.7129443889,97.2392909008
2084,11,100.0,same,gs,33.3178245599,90.4474181962,99.978309153
2085,11,100.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2086,11,100.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2087,11,100.0,same,th,97.5254729985,99.7733570771,99.9995101927
2088,11,120.0,flipped,bq,82.9876070348,89.8653094068,94.7415324709
2089,11,120.0,flipped,bqp,88.0525301057,93.8507433821,97.4570735394
2090,11,120.0,flipped,exp,78.2101619022,85.8791648741,91.7434037253
2091,11,120.0,flipped,expA,79.4645171977,89.7280462386,96.0805635606
2092,11,120.0,flipped,expB,69.7195221807,81.7844955477,90.7023890011
2093,11,120.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2094,11,120.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2095,11,120.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2096,11,120.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2097,11,120.0,same,bq,85.473251581,91.8581804515,96.1450597511
2098,11,120.0,same,bqp,90.7710357959,95.8425573119,98.635015299
2099,11,120.0,same,exp,79.3846418709,86.8757321799,92.5126026713
2100,11,120.0,same,expA,82.0933850382,91.7129443889,97.2392909008
2101,11,120.0,same,expB,69.7195221807,81.7844955477,90.7023890011
2102,11,120.0,same,gs,33.3178245599,90.4474181962,99.978309153
2103,11,120.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2104,11,120.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2105,11,120.0,same,th,97.5254729985,99.7733570771,99.9995101927
2106,11,140.0,flipped,bq,85.473251581,91.8581804515,96.1450597511
2107,11,140.0,flipped,bqp,88.0525301057,93.8507433821,97.4570735394
2108,11,140.0,flipped,exp,77.0469340769,84.8825836606,90.9630483647
2109,11,140.0,flipped,expA,67.4173103886,79.79820227,89.2265969234
2110,11,140.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2111,11,140.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2112,11,140.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2113,11,140.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2114,11,140.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2115,11,140.0,same,bq,89.3899926117,94.8467979494,98.0668188014
2116,11,140.0,same,bqp,81.7719114912,88.8688100464,94.0130814515
2117,11,140.0,same,exp,82.9876070348,89.8653094068,94.7415324709
2118,11,140.0,same,expA,82.0933850382,91.7129443889,97.2392909008
2119,11,140.0,same,expB,76.9289485763,87.7425603563,94.832577549
2120,11,140.0,same,gs,33.3178245599,90.4474181962,99.978309153
2121,11,140.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2122,11,140.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2123,11,140.0,same,th,97.5254729985,99.7733570771,99.9995101927
2124,11,160.0,flipped,bq,85.473251581,91.8581804515,96.1450597511
2125,11,160.0,flipped,bqp,82.9876070348,89.8653094068,94.7415324709
2126,11,160.0,flipped,exp,79.3846418709,86.8757321799,92.5126026713
2127,11,160.0,flipped,expA,72.0673669519,83.7706865018,92.1332515998
2128,11,160.0,flipped,expB,79.4645171977,89.7280462386,96.0805635606
2129,11,160.0,flipped,gs,33.3178245599,90.4474181962,99.978309153
2130,11,160.0,flipped,hc,0.00048980731044,0.226642922853,2.47452700153
2131,11,160.0,flipped,oc,97.5254729985,99.7733570771,99.9995101927
2132,11,160.0,flipped,th,97.5254729985,99.7733570771,99.9995101927
2133,11,160.0,same,bq,79.3846418709,86.8757321799,92.5126026713
2134,11,160.0,same,bqp,89.3899926117,94.8467979494,98.0668188014
2135,11,160.0,same,exp,72.4902683359,80.896163519,87.7460372877
2136,11,160.0,same,expA,58.578732015,71.8524457102,82.9571714639
2137,11,160.0,same,expB,79.4645171977,89.7280462386,96.0805635606
2138,11,160.0,same,gs,33.3178245599,90.4474181962,99.978309153
2139,11,160.0,same,hc,0.00048980731044,0.226642922853,2.47452700153
2140,11,160.0,same,oc,97.5254729985,99.7733570771,99.9995101927
2141,11,160.0,same,th,97.5254729985,99.7733570771,99.9995101927
