,stimulus,theta,flipped,model,lower,median,upper,modtheta
5836,18,0.0,flipped,expB,0.910319648943036,0.9765011322475249,0.9978335058247063,0.0
5837,18,0.0,flipped,gs,0.33317824559879056,0.9044741819621789,0.999783091529969,0.0
5838,18,0.0,flipped,hc,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5839,18,0.0,flipped,oc,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5840,18,0.0,flipped,th,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5841,18,0.0,same,bq,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5842,18,0.0,same,bqp,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5843,18,0.0,same,exp,0.9373941512151887,0.978316048393453,0.9958211875525282,0.0
5844,18,0.0,same,expA,0.8778210644127505,0.9567781590915888,0.991595964861054,0.0
5845,18,0.0,same,expB,0.9512415405559287,0.9954835638464232,0.9999902283366982,0.0
5846,18,0.0,same,gs,0.33317824559879056,0.9044741819621789,0.999783091529969,0.0
5847,18,0.0,same,hc,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5848,18,0.0,same,oc,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5849,18,0.0,same,th,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5850,18,20.0,flipped,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5851,18,20.0,flipped,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5852,18,20.0,flipped,exp,0.8778210644127505,0.9567781590915888,0.991595964861054,20.0
5853,18,20.0,flipped,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,20.0
5854,18,20.0,flipped,expB,0.8278670420398774,0.9533211538486398,0.9956496031726275,20.0
5855,18,20.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,20.0
5856,18,20.0,flipped,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5857,18,20.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5858,18,20.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5859,18,20.0,same,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5860,18,20.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5861,18,20.0,same,exp,0.910319648943036,0.9765011322475249,0.9978335058247063,20.0
5862,18,20.0,same,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,20.0
5863,18,20.0,same,expB,0.9053172358904166,0.9910323180131747,0.9999805542291018,20.0
5864,18,20.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,20.0
5865,18,20.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5866,18,20.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5867,18,20.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5868,18,40.0,flipped,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5869,18,40.0,flipped,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5870,18,40.0,flipped,exp,0.7446749718436083,0.8575673183442235,0.9351282988494816,40.0
5871,18,40.0,flipped,expA,0.6631472311265537,0.8353654326569975,0.9434795348008878,40.0
5872,18,40.0,flipped,expB,0.713272458601592,0.874777441282349,0.9650152486815372,40.0
5873,18,40.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,40.0
5874,18,40.0,flipped,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5875,18,40.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5876,18,40.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5877,18,40.0,same,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5878,18,40.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5879,18,40.0,same,exp,0.7446749718436083,0.8575673183442235,0.9351282988494816,40.0
5880,18,40.0,same,expA,0.5706139607618921,0.7564850663623118,0.8930772037979783,40.0
5881,18,40.0,same,expB,0.8278670420398774,0.9533211538486398,0.9956496031726275,40.0
5882,18,40.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,40.0
5883,18,40.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5884,18,40.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5885,18,40.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5886,18,60.0,flipped,bq,0.8209338503819863,0.9171294438892298,0.9723929090077877,60.0
5887,18,60.0,flipped,bqp,0.8778210644127505,0.9567781590915888,0.991595964861054,60.0
5888,18,60.0,flipped,exp,0.910319648943036,0.9765011322475249,0.9978335058247063,60.0
5889,18,60.0,flipped,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,60.0
5890,18,60.0,flipped,expB,0.9053172358904166,0.9910323180131747,0.9999805542291018,60.0
5891,18,60.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,60.0
5892,18,60.0,flipped,hc,0.8778210644127505,0.9567781590915888,0.991595964861054,60.0
5893,18,60.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5894,18,60.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5895,18,60.0,same,bq,0.8778210644127505,0.9567781590915888,0.991595964861054,60.0
5896,18,60.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5897,18,60.0,same,exp,0.8484674369723396,0.9369670674363066,0.9828133509288488,60.0
5898,18,60.0,same,expA,0.9053172358904166,0.9910323180131747,0.9999805542291018,60.0
5899,18,60.0,same,expB,0.713272458601592,0.874777441282349,0.9650152486815372,60.0
5900,18,60.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,60.0
5901,18,60.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5902,18,60.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5903,18,60.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5904,18,80.0,flipped,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5905,18,80.0,flipped,bqp,0.7206736695190732,0.8377068650183125,0.9213325159975807,80.0
5906,18,80.0,flipped,exp,0.7692894857626691,0.8774256035632289,0.9483257754897259,80.0
5907,18,80.0,flipped,expA,0.7673081248031126,0.91413684297191,0.9830006267668373,80.0
5908,18,80.0,flipped,expB,0.6631472311265537,0.8353654326569975,0.9434795348008878,80.0
5909,18,80.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,80.0
5910,18,80.0,flipped,hc,9.771663301804048e-06,0.004516436153576745,0.04875845944407134,80.0
5911,18,80.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5912,18,80.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5913,18,80.0,same,bq,0.910319648943036,0.9765011322475249,0.9978335058247063,80.0
5914,18,80.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5915,18,80.0,same,exp,0.7946451719769523,0.8972804623857296,0.9608056356058162,80.0
5916,18,80.0,same,expA,0.7673081248031126,0.91413684297191,0.9830006267668373,80.0
5917,18,80.0,same,expB,0.713272458601592,0.874777441282349,0.9650152486815372,80.0
5918,18,80.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,80.0
5919,18,80.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5920,18,80.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5921,18,80.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5922,18,100.0,flipped,bq,0.910319648943036,0.9765011322475249,0.9978335058247063,100.0
5923,18,100.0,flipped,bqp,0.8484674369723396,0.9369670674363066,0.9828133509288488,100.0
5924,18,100.0,flipped,exp,0.7692894857626691,0.8774256035632289,0.9483257754897259,100.0
5925,18,100.0,flipped,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,100.0
5926,18,100.0,flipped,expB,0.6157982096565614,0.795931001773645,0.9193213125361809,100.0
5927,18,100.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,100.0
5928,18,100.0,flipped,hc,9.771663301804048e-06,0.004516436153576745,0.04875845944407134,100.0
5929,18,100.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5930,18,100.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5931,18,100.0,same,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5932,18,100.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5933,18,100.0,same,exp,0.8209338503819863,0.9171294438892298,0.9723929090077877,100.0
5934,18,100.0,same,expA,0.7673081248031126,0.91413684297191,0.9830006267668373,100.0
5935,18,100.0,same,expB,0.7673081248031126,0.91413684297191,0.9830006267668373,100.0
