,stimulus,theta,flipped,model,lower,median,upper,modtheta
2611,8,100.0,same,exp,2044.33349664,1878.77084239,1730.23860459,100.0
2612,8,100.0,same,expA,2287.7854256,1958.64419546,1714.44212577,100.0
2613,8,100.0,same,expB,2037.72464108,1813.56823557,1627.59881209,100.0
2614,8,100.0,same,gs,722.0,722.0,722.0,100.0
2615,8,100.0,same,hc,24.0,24.0,24.0,100.0
2616,8,100.0,same,oc,23.3610252708,22.268031136,21.1215313043,100.0
2617,8,100.0,same,th,40.8116448231,34.7256992887,30.8686664959,100.0
2618,8,120.0,flipped,bq,29.6906605905,26.4474389233,23.4087148428,120.0
2619,8,120.0,flipped,bqp,27.0732019434,23.7068531954,21.0936938469,120.0
2620,8,120.0,flipped,exp,2323.16549541,2027.66377733,1772.14129396,120.0
2621,8,120.0,flipped,expA,2694.62522181,2142.96501809,1761.15596348,120.0
2622,8,120.0,flipped,expB,2289.62664878,1941.75920522,1672.55094013,120.0
2623,8,120.0,flipped,gs,722.0,722.0,722.0,120.0
2624,8,120.0,flipped,hc,16.0,16.0,16.0,120.0
2625,8,120.0,flipped,oc,27.0904988768,26.0872314151,25.1851433202,120.0
2626,8,120.0,flipped,th,43.9098200046,37.932094809,33.5153925326,120.0
2627,8,120.0,same,bq,22.0078867257,20.0907689296,18.3433500073,120.0
2628,8,120.0,same,bqp,20.5412105131,18.0564375919,16.0126611795,120.0
2629,8,120.0,same,exp,2347.75340774,2070.98372069,1853.49026451,120.0
2630,8,120.0,same,expA,2906.03045195,2335.22432013,1918.83782861,120.0
2631,8,120.0,same,expB,2142.99552264,1897.80293479,1696.90140333,120.0
2632,8,120.0,same,gs,722.0,722.0,722.0,120.0
2633,8,120.0,same,oc,27.38459752,26.4087772357,25.4248919968,120.0
2634,8,120.0,same,th,41.0553291222,35.6356625454,31.3773011829,120.0
2635,8,140.0,flipped,bq,25.318436355,22.1671926822,19.6448845444,140.0
2636,8,140.0,flipped,bqp,23.9575248695,20.9969362336,18.3677634121,140.0
2637,8,140.0,flipped,exp,2521.18563816,2225.3839719,2001.73798453,140.0
2638,8,140.0,flipped,expA,2523.36468664,2154.13840456,1854.60416238,140.0
2639,8,140.0,flipped,expB,2735.89908933,2319.28738518,1956.36863099,140.0
2640,8,140.0,flipped,gs,722.0,722.0,722.0,140.0
2641,8,140.0,flipped,hc,20.8687312122,19.9402816325,18.9556613556,140.0
2642,8,140.0,flipped,oc,32.3017591378,30.9886903937,29.6508450746,140.0
2643,8,140.0,flipped,th,38.542122983,34.5096800005,31.211996009,140.0
2644,8,140.0,same,bq,22.9908982799,20.6652503887,18.6268044689,140.0
2645,8,140.0,same,bqp,19.9674530474,17.9366600111,16.0526898314,140.0
2646,8,140.0,same,exp,2029.03267967,1821.35818007,1630.15495243,140.0
2647,8,140.0,same,expA,2503.64124995,2120.51340386,1854.2773309,140.0
2648,8,140.0,same,expB,1914.71044935,1647.03410212,1462.99897962,140.0
2649,8,140.0,same,gs,722.0,722.0,722.0,140.0
2650,8,140.0,same,hc,19.890529912,18.8770780913,17.9146661224,140.0
2651,8,140.0,same,oc,31.5073301008,30.4924699651,29.3531129228,140.0
2652,8,140.0,same,th,46.7687657412,40.1134805361,34.5316681102,140.0
2653,8,160.0,flipped,bq,22.9154896679,20.2686141329,18.179523784,160.0
2654,8,160.0,flipped,bqp,23.2854742027,19.9692626728,17.5121067565,160.0
2655,8,160.0,flipped,exp,2514.58640328,2287.87887852,2090.17638652,160.0
2656,8,160.0,flipped,expA,2344.14003141,2128.66878486,1936.76750954,160.0
2657,8,160.0,flipped,expB,2954.01906158,2477.13247853,2145.84857363,160.0
2658,8,160.0,flipped,gs,722.0,722.0,722.0,160.0
2659,8,160.0,flipped,hc,17.6730972141,16.9394894659,16.1002498847,160.0
2660,8,160.0,flipped,oc,35.300444557,34.1478344105,33.0901307067,160.0
2661,8,160.0,flipped,th,17.4332330662,14.4562749785,12.2872425183,160.0
2662,8,160.0,same,bq,24.1634588422,21.6362339592,19.5410132503,160.0
2663,8,160.0,same,bqp,23.4231618386,20.3426862484,17.7506370929,160.0
2664,8,160.0,same,exp,2102.55345407,1882.11017287,1673.40156325,160.0
2665,8,160.0,same,expA,2236.98132218,1934.77210002,1701.49531605,160.0
2666,8,160.0,same,expB,2158.31556037,1814.89084993,1492.31415172,160.0
2667,8,160.0,same,gs,722.0,722.0,722.0,160.0
2668,8,160.0,same,hc,12.1830655104,11.4497114079,10.7169922988,160.0
2669,8,160.0,same,oc,36.0603405588,34.6826483224,33.3436506068,160.0
2670,8,160.0,same,th,28.2941639669,22.6359603522,18.4534442153,160.0
2671,8,180.0,flipped,bq,22.9260671621,20.8716974028,19.0767648472,180.0
2672,8,180.0,flipped,bqp,24.9152998955,22.6066296323,20.6891704163,180.0
2673,8,180.0,flipped,exp,2648.8206709,2389.56717655,2157.73309023,180.0
2674,8,180.0,flipped,expA,2862.20334823,2527.26985026,2234.21129109,180.0
2675,8,180.0,flipped,expB,2667.01391932,2294.83788271,1981.04182617,180.0
2676,8,180.0,flipped,gs,722.0,722.0,722.0,180.0
2677,8,180.0,flipped,hc,10.4381501585,10.1033167594,9.76552827325,180.0
2678,8,180.0,flipped,oc,39.8923736376,38.8448362072,37.7429357651,180.0
2679,8,180.0,flipped,th,18.9181906158,16.4398949252,14.559136951,180.0
2680,8,180.0,same,bq,20.8849633404,19.4010494633,17.9834899002,180.0
2681,8,180.0,same,bqp,19.6813632557,18.305656836,17.1612925298,180.0
2682,8,180.0,same,exp,2248.39975324,2026.59910141,1802.20669,180.0
2683,8,180.0,same,expA,2582.77183803,2254.22488485,2008.6145902,180.0
2684,8,180.0,same,expB,2153.47139616,1852.48530939,1575.69223007,180.0
2685,8,180.0,same,gs,722.0,722.0,722.0,180.0
2686,8,180.0,same,hc,10.5938923001,10.2657766274,9.92302339429,180.0
2687,8,180.0,same,oc,40.2289932388,39.1982504793,38.1437897443,180.0
2688,8,180.0,same,th,22.8710034364,19.7318250883,17.3213430935,180.0
2689,8,200.0,flipped,bq,22.9920629541,20.1960623169,18.0333572847,160.0
2690,8,200.0,flipped,bqp,28.4760666502,25.3289288829,22.6135201037,160.0
2691,8,200.0,flipped,exp,2600.61702159,2294.69490839,2057.72054327,160.0
2692,8,200.0,flipped,expA,2544.40909376,2275.70734556,2049.36833298,160.0
2693,8,200.0,flipped,expB,2836.50366162,2314.63010684,1935.13758604,160.0
2694,8,200.0,flipped,gs,722.0,722.0,722.0,160.0
2695,8,200.0,flipped,hc,12.3476173987,11.6690712781,11.0687477864,160.0
2696,8,200.0,flipped,oc,36.6677712418,35.3919751932,34.1360463156,160.0
2697,8,200.0,flipped,th,20.0646845943,16.3629397968,13.5689420813,160.0
2698,8,200.0,same,bq,23.7948854582,21.0251873636,18.9009344343,160.0
2699,8,200.0,same,bqp,20.6582826279,18.5121148898,16.7791291646,160.0
2700,8,200.0,same,exp,2191.70960204,1904.14972272,1644.34371806,160.0
2701,8,200.0,same,expA,2108.85438591,1643.596084,1299.51333906,160.0
2702,8,200.0,same,expB,2511.38734349,2167.33636588,1905.37887893,160.0
2703,8,200.0,same,gs,722.0,722.0,722.0,160.0
2704,8,200.0,same,hc,18.6899475844,17.9788814516,17.2635188892,160.0
2705,8,200.0,same,oc,36.7105096972,35.1306889194,33.8561778656,160.0
2706,8,200.0,same,th,19.8575105877,16.5228345122,14.313071187,160.0
2707,8,220.0,flipped,bq,23.5842471581,20.3983082376,18.1667471438,140.0
2708,8,220.0,flipped,bqp,25.0719812516,22.3060183633,19.6825160755,140.0
2709,8,220.0,flipped,exp,2411.06369304,1798.76368255,1251.70725347,140.0
2710,8,220.0,flipped,expA,2591.29990362,2191.852081,1868.90318718,140.0
2711,8,220.0,flipped,expB,2485.73694064,1527.55887744,877.994954172,140.0
2712,8,220.0,flipped,gs,722.0,722.0,722.0,140.0
2713,8,220.0,flipped,hc,20.1772241092,19.4995101045,18.7904772921,140.0
2714,8,220.0,flipped,oc,31.7791993829,30.8378233323,29.939009746,140.0
2715,8,220.0,flipped,th,41.4148088609,36.5842638021,32.7469046781,140.0
2716,8,220.0,same,bq,21.3908786672,19.0756186014,17.261808386,140.0
2717,8,220.0,same,bqp,23.7346272568,20.6284125816,18.1621136352,140.0
2718,8,220.0,same,exp,2104.81801077,1860.35881911,1607.922365,140.0
2719,8,220.0,same,expA,2412.32320238,1833.36543395,1446.63889615,140.0
2720,8,220.0,same,expB,2210.55074617,1884.00170917,1635.14953258,140.0
2721,8,220.0,same,gs,722.0,722.0,722.0,140.0
2722,8,220.0,same,hc,19.8572464681,18.9837919724,18.1806809505,140.0
2723,8,220.0,same,oc,31.1427782394,30.1203323625,29.1049507105,140.0
2724,8,220.0,same,th,42.6143100474,36.5125246091,32.2477544692,140.0
2725,8,240.0,flipped,bq,22.4905895926,20.5111243542,18.7366013948,120.0
2726,8,240.0,flipped,bqp,29.2569716097,25.7925712763,23.0705211796,120.0
2727,8,240.0,flipped,exp,2433.66064216,2078.9641872,1785.91459156,120.0
2728,8,240.0,flipped,expA,2801.83494183,2208.17893015,1771.32948888,120.0
2729,8,240.0,flipped,expB,2355.96594573,1959.58137503,1606.63769181,120.0
2730,8,240.0,flipped,gs,722.0,722.0,722.0,120.0
2731,8,240.0,flipped,oc,26.6494503829,25.5879640309,24.5297960408,120.0
2732,8,240.0,flipped,th,44.7532708805,38.1282335771,33.6640541057,120.0
2733,8,240.0,same,bq,25.9671535947,23.3827419075,21.1423033421,120.0
2734,8,240.0,same,bqp,21.4092798235,19.1624832238,17.1480819139,120.0
2735,8,240.0,same,exp,2261.55051308,1967.75191135,1717.34757712,120.0
2736,8,240.0,same,expA,2306.39672777,1868.65917627,1485.28315266,120.0
2737,8,240.0,same,expB,2480.86073016,2085.27566674,1732.71783593,120.0
2738,8,240.0,same,gs,722.0,722.0,722.0,120.0
2739,8,240.0,same,hc,20.0,20.0,20.0,120.0
2740,8,240.0,same,oc,27.1136904461,26.0284436567,24.9451739769,120.0
2741,8,240.0,same,th,41.5167232733,36.4275193489,32.1846019281,120.0
2742,8,260.0,flipped,bq,22.4689369356,20.389120965,18.341370157,100.0
2743,8,260.0,flipped,bqp,26.3276095984,23.7472884015,21.6056568063,100.0
2744,8,260.0,flipped,exp,2595.65426809,2294.39587802,2040.98308252,100.0
2745,8,260.0,flipped,expA,2425.07023691,2142.41911145,1950.0987318,100.0
2746,8,260.0,flipped,expB,3160.97382087,2468.40306744,1995.30326646,100.0
2747,8,260.0,flipped,gs,722.0,722.0,722.0,100.0
2748,8,260.0,flipped,hc,28.0,28.0,28.0,100.0
2749,8,260.0,flipped,oc,22.885468924,21.843221771,20.7224455657,100.0
2750,8,260.0,flipped,th,43.7320956587,37.4840644827,32.2677250184,100.0
2751,8,260.0,same,bq,24.5685723239,21.7695999777,19.3445837003,100.0
2752,8,260.0,same,bqp,21.3178395802,18.6308241926,16.4585785346,100.0
2753,8,260.0,same,exp,1941.54011673,1756.60389814,1612.61585603,100.0
2754,8,260.0,same,expA,2131.56541053,1886.4668524,1672.59877461,100.0
2755,8,260.0,same,expB,1892.05377889,1642.81139514,1443.21314385,100.0
2756,8,260.0,same,gs,722.0,722.0,722.0,100.0
2757,8,260.0,same,hc,21.0,21.0,21.0,100.0
2758,8,260.0,same,oc,23.3341613271,22.4254706526,21.5931738417,100.0
2759,8,260.0,same,th,41.8319506985,35.6486497008,30.9006827141,100.0
2760,8,280.0,flipped,bq,24.3292401646,22.3245006985,20.6805817023,80.0
2761,8,280.0,flipped,bqp,24.9763701612,22.4732727471,20.3698116289,80.0
2762,8,280.0,flipped,exp,2437.93549066,2087.3823172,1832.6929749,80.0
2763,8,280.0,flipped,expA,2674.72923293,2136.49037787,1768.26949845,80.0
2764,8,280.0,flipped,expB,2540.06244404,2043.19373842,1674.37303682,80.0
2765,8,280.0,flipped,gs,722.0,722.0,722.0,80.0
2766,8,280.0,flipped,oc,17.6759049274,16.9020656543,16.1956963126,80.0
2767,8,280.0,flipped,th,47.5666120215,39.6158676844,33.7330898626,80.0
2768,8,280.0,same,bq,22.7997809934,20.6313743645,18.750148841,80.0
2769,8,280.0,same,bqp,18.7634626434,16.6375285982,14.6509834397,80.0
2770,8,280.0,same,exp,1992.07942886,1786.1713924,1607.67246583,80.0
2771,8,280.0,same,expA,2100.68817609,1789.3534973,1569.54753935,80.0
2772,8,280.0,same,expB,2062.04880891,1768.68165811,1539.97289619,80.0
2773,8,280.0,same,gs,722.0,722.0,722.0,80.0
2774,8,280.0,same,hc,32.0,32.0,32.0,80.0
2775,8,280.0,same,oc,17.6583898797,16.9742104227,16.3291672945,80.0
2776,8,280.0,same,th,43.005617372,36.3366112,31.6583556571,80.0
2777,8,300.0,flipped,bq,21.756079299,19.6957471619,17.9786397893,60.0
2778,8,300.0,flipped,bqp,24.1539032441,21.8036071857,19.8157704022,60.0
2779,8,300.0,flipped,exp,2607.34777648,2335.2011445,2088.28384875,60.0
2780,8,300.0,flipped,expA,2583.34953433,2186.98978451,1902.73490846,60.0
2781,8,300.0,flipped,expB,2970.38968224,2497.30286557,2102.35723015,60.0
2782,8,300.0,flipped,gs,722.0,722.0,722.0,60.0
2783,8,300.0,flipped,oc,13.2769413629,12.4499985334,11.7242844107,60.0
2784,8,300.0,flipped,th,40.8109270865,35.3663678713,31.3894521177,60.0
2785,8,300.0,same,bq,20.7036853268,18.4710913472,16.6143108898,60.0
2786,8,300.0,same,bqp,19.295761901,17.2701444152,15.4115953497,60.0
2787,8,300.0,same,exp,2071.50313689,1831.13269028,1626.76395352,60.0
2788,8,300.0,same,expA,2094.17696679,1711.5228431,1450.49786212,60.0
2789,8,300.0,same,expB,2268.91272775,1964.38834798,1736.54337022,60.0
2790,8,300.0,same,gs,722.0,722.0,722.0,60.0
2791,8,300.0,same,hc,16.0,16.0,16.0,60.0
2792,8,300.0,same,oc,13.106894735,12.4025321813,11.7663080406,60.0
2793,8,300.0,same,th,41.0055952481,35.2982507351,30.7149964455,60.0
2794,8,320.0,flipped,bq,20.3175778825,18.1146438527,16.3490579419,40.0
2795,8,320.0,flipped,bqp,22.69037993,20.5681980441,18.5914715957,40.0
2796,8,320.0,flipped,exp,2427.58549064,2101.50385836,1839.41224834,40.0
2797,8,320.0,flipped,expA,2376.58480165,2021.72360236,1753.28336288,40.0
2798,8,320.0,flipped,expB,2717.24205114,2163.84597114,1787.60948889,40.0
2799,8,320.0,flipped,gs,722.0,722.0,722.0,40.0
2800,8,320.0,flipped,hc,21.8475327839,20.9921323666,20.1715693922,40.0
2801,8,320.0,flipped,oc,9.44383067727,8.86708234704,8.32119537033,40.0
2802,8,320.0,flipped,th,12.0581381472,9.27122140451,7.51623702737,40.0
2803,8,320.0,same,bq,19.3768194315,17.5658710846,15.999788641,40.0
2804,8,320.0,same,bqp,14.7374127518,13.1918813249,11.794802145,40.0
2805,8,320.0,same,exp,1994.03911588,1745.55860717,1561.1112723,40.0
2806,8,320.0,same,expA,2082.31723494,1698.24252017,1462.6026082,40.0
2807,8,320.0,same,expB,2130.93528058,1794.93836954,1528.53197801,40.0
2808,8,320.0,same,gs,722.0,722.0,722.0,40.0
2809,8,320.0,same,hc,19.6659983281,18.7639994342,17.7718178013,40.0
2810,8,320.0,same,oc,8.66533571028,8.16285294837,7.72801371948,40.0
2811,8,320.0,same,th,31.2110790487,26.8322289062,23.7187328421,40.0
2812,8,340.0,flipped,bq,17.9679618082,16.4259501085,14.8188093013,20.0
2813,8,340.0,flipped,bqp,20.7244943671,18.6061713957,16.6193516461,20.0
2814,8,340.0,flipped,exp,2112.1133049,1883.302584,1679.74045792,20.0
2815,8,340.0,flipped,expA,2075.87965181,1787.85676781,1559.2387241,20.0
2816,8,340.0,flipped,expB,2373.68506085,1978.15440626,1675.97171546,20.0
2817,8,340.0,flipped,gs,722.0,722.0,722.0,20.0
2818,8,340.0,flipped,hc,17.7909437053,16.8907171047,16.095153089,20.0
2819,8,340.0,flipped,oc,4.53076877437,4.23728813559,3.9810332203,20.0
2820,8,340.0,flipped,th,8.95229422633,6.91372267796,5.70548871326,20.0
2821,8,340.0,same,bq,16.5034351928,14.4444252391,12.5613724743,20.0
2822,8,340.0,same,bqp,15.7475033932,14.0114895067,12.3534136468,20.0
2823,8,340.0,same,exp,1693.42687232,1525.25033799,1393.64476386,20.0
2824,8,340.0,same,expA,1799.4748303,1549.47314795,1351.23605669,20.0
2825,8,340.0,same,expB,1741.26873367,1513.7454421,1337.89156803,20.0
2826,8,340.0,same,gs,722.0,722.0,722.0,20.0
2827,8,340.0,same,hc,13.1859340377,12.507913765,11.854069906,20.0
2828,8,340.0,same,oc,4.66050444412,4.31743421053,4.02567807515,20.0
2829,8,340.0,same,th,13.8738267348,10.680303918,8.63180943049,20.0
2830,9,0.0,flipped,bq,18.0799063533,17.1522859955,16.2773443265,0.0
2831,9,0.0,flipped,bqp,19.2269018473,18.2144864271,17.1881732463,0.0
2832,9,0.0,flipped,exp,1777.33260545,1646.44749104,1539.15675944,0.0
2833,9,0.0,flipped,expA,1954.06175631,1733.65417537,1569.16296956,0.0
2834,9,0.0,flipped,expB,1731.2193728,1566.68805926,1439.8460974,0.0
2835,9,0.0,flipped,gs,722.0,722.0,722.0,0.0
2836,9,0.0,flipped,hc,15.2519200202,14.7973219548,14.3272535387,0.0
2837,9,0.0,flipped,oc,1.0,1.0,1.0,0.0
2838,9,0.0,flipped,th,2.0,2.0,2.0,0.0
2839,9,0.0,same,bq,17.8817365601,17.0363586698,16.1769733833,0.0
2840,9,0.0,same,bqp,16.6248829096,15.6091041449,14.6544397357,0.0
2841,9,0.0,same,exp,1560.44222945,1462.79760359,1375.96614524,0.0
2842,9,0.0,same,expA,1639.59511086,1509.09267759,1399.88223867,0.0
2843,9,0.0,same,expB,1560.09158435,1423.12906547,1293.06347714,0.0
2844,9,0.0,same,gs,722.0,722.0,722.0,0.0
2845,9,0.0,same,hc,14.8367814889,14.4603488284,14.0197210713,0.0
2846,9,0.0,same,oc,1.0,1.0,1.0,0.0
2847,9,0.0,same,th,1.0,1.0,1.0,0.0
2848,9,20.0,flipped,bq,20.5104099385,18.9726630952,17.4954310474,20.0
2849,9,20.0,flipped,bqp,21.2302768986,19.7526987889,18.3274390965,20.0
2850,9,20.0,flipped,exp,2239.5587219,1978.27044759,1753.0923901,20.0
2851,9,20.0,flipped,expA,2181.79659119,1860.34827847,1616.77215192,20.0
2852,9,20.0,flipped,expB,2485.90453567,2065.83235577,1738.65043094,20.0
2853,9,20.0,flipped,gs,722.0,722.0,722.0,20.0
2854,9,20.0,flipped,hc,14.7083414845,13.8828542545,13.2131847702,20.0
2855,9,20.0,flipped,oc,4.9388523048,4.65013286094,4.38406496767,20.0
2856,9,20.0,flipped,th,9.13101170894,6.99606656074,5.70649270649,20.0
2857,9,20.0,same,bq,20.9181515681,19.2955878065,17.7760952567,20.0
2858,9,20.0,same,bqp,20.4800258282,18.6806404448,16.8849844068,20.0
2859,9,20.0,same,exp,1801.56580587,1627.97236904,1475.00339495,20.0
2860,9,20.0,same,expA,1851.23788136,1602.85326406,1390.8883797,20.0
2861,9,20.0,same,expB,1894.01296479,1646.07607057,1442.91599114,20.0
2862,9,20.0,same,gs,722.0,722.0,722.0,20.0
2863,9,20.0,same,hc,23.5010519748,22.5622481064,21.6650857661,20.0
2864,9,20.0,same,oc,5.24747465282,4.93682045254,4.59815416954,20.0
2865,9,20.0,same,th,9.017177169,7.48008711378,6.47236943015,20.0
2866,9,40.0,flipped,bq,21.2797310303,19.4488637279,17.9242187684,40.0
2867,9,40.0,flipped,bqp,21.3827368635,19.7194142046,18.2942284453,40.0
2868,9,40.0,flipped,exp,2529.41893903,2240.12458499,2011.92992283,40.0
2869,9,40.0,flipped,expA,2748.00755541,2378.27800474,2110.66681757,40.0
2870,9,40.0,flipped,expB,2555.35367874,2101.48966361,1746.40996575,40.0
2871,9,40.0,flipped,gs,722.0,722.0,722.0,40.0
2872,9,40.0,flipped,hc,17.5781077288,16.6871737419,15.8837752032,40.0
2873,9,40.0,flipped,oc,9.41219194896,8.78482874021,8.13199099668,40.0
2874,9,40.0,flipped,th,32.1167471837,28.6097676347,25.9333887872,40.0
2875,9,40.0,same,bq,20.8722687101,19.1166758887,17.5816273092,40.0
2876,9,40.0,same,bqp,20.8111568788,18.8635239614,17.2018529324,40.0
2877,9,40.0,same,exp,1938.91593734,1747.26957099,1587.39145379,40.0
2878,9,40.0,same,expA,2190.70429291,1818.10774256,1557.27093147,40.0
2879,9,40.0,same,expB,1939.92740677,1699.69136089,1500.9343019,40.0
2880,9,40.0,same,gs,722.0,722.0,722.0,40.0
2881,9,40.0,same,hc,33.3713282627,31.9912228381,30.7357919706,40.0
2882,9,40.0,same,oc,9.50865008516,9.03822963464,8.60813075645,40.0
2883,9,40.0,same,th,11.5849310214,8.95040964766,7.33139290928,40.0
2884,9,60.0,flipped,bq,22.32302514,20.4929907049,18.6825544482,60.0
2885,9,60.0,flipped,bqp,22.7613089412,20.8393472321,18.9588118469,60.0
2886,9,60.0,flipped,exp,2345.08605915,1833.22105265,1325.66535499,60.0
2887,9,60.0,flipped,expA,2561.77877609,2113.19200814,1700.83474084,60.0
2888,9,60.0,flipped,expB,2411.23909849,1611.8751884,1012.01567838,60.0
2889,9,60.0,flipped,gs,722.0,722.0,722.0,60.0
2890,9,60.0,flipped,hc,26.0969062829,25.1367118,24.0492685702,60.0
2891,9,60.0,flipped,oc,13.650730463,12.9855119293,12.2458732651,60.0
2892,9,60.0,flipped,th,36.6574195994,32.1489492177,28.5490768583,60.0
2893,9,60.0,same,bq,22.8332519621,20.784324083,18.9290621101,60.0
2894,9,60.0,same,bqp,20.5741762664,19.1758143177,17.7909747469,60.0
2895,9,60.0,same,exp,2176.85380816,1954.18024482,1764.94143055,60.0
2896,9,60.0,same,expA,2349.0528205,2028.98610242,1736.9663035,60.0
2897,9,60.0,same,expB,2207.14668566,1887.17479298,1643.59359328,60.0
2898,9,60.0,same,gs,722.0,722.0,722.0,60.0
2899,9,60.0,same,hc,36.7095732088,35.4444666407,34.1608819834,60.0
2900,9,60.0,same,oc,13.9063127923,13.2704412809,12.6353858307,60.0
2901,9,60.0,same,th,18.0079946252,13.4362052414,10.3794040144,60.0
2902,9,80.0,flipped,bq,23.0313964847,20.8119841549,18.8048683092,80.0
2903,9,80.0,flipped,bqp,24.3790210281,22.0090037843,20.0291398229,80.0
2904,9,80.0,flipped,exp,2930.56560555,2565.90986061,2281.13376065,80.0
2905,9,80.0,flipped,expA,3053.69433892,2554.46176432,2211.34160413,80.0
2906,9,80.0,flipped,expB,3200.17348561,2588.1123569,2128.49871996,80.0
2907,9,80.0,flipped,gs,722.0,722.0,722.0,80.0
2908,9,80.0,flipped,hc,34.7087377203,33.4631577025,32.3165349424,80.0
2909,9,80.0,flipped,oc,18.2619830815,17.2475745155,16.1822369224,80.0
2910,9,80.0,flipped,th,39.2276331427,34.2373813744,30.333376745,80.0
2911,9,80.0,same,bq,22.2447535405,20.0618220118,18.2022138482,80.0
2912,9,80.0,same,bqp,23.2137797272,21.393019371,19.7231145191,80.0
2913,9,80.0,same,exp,2405.08962642,2146.79138751,1918.39463136,80.0
2914,9,80.0,same,expA,2565.30287373,2212.52389541,1916.51812716,80.0
2915,9,80.0,same,expB,2527.33872363,2065.81243117,1766.45713873,80.0
2916,9,80.0,same,gs,722.0,722.0,722.0,80.0
2917,9,80.0,same,hc,37.7650038776,36.384043223,35.0056488485,80.0
2918,9,80.0,same,oc,17.7288965848,16.8565365538,15.9252575721,80.0
2919,9,80.0,same,th,37.9525814535,32.7999139861,28.784700538,80.0
2920,9,100.0,flipped,bq,21.1003687956,19.1909751214,17.5294793125,100.0
2921,9,100.0,flipped,bqp,25.9929202951,23.1252066126,20.7436386547,100.0
2922,9,100.0,flipped,exp,2402.49979431,2103.56227334,1828.44681333,100.0
2923,9,100.0,flipped,expA,2702.09218514,2262.67962775,1953.78567334,100.0
2924,9,100.0,flipped,expB,2430.1587487,1976.10839093,1597.78271246,100.0
2925,9,100.0,flipped,gs,722.0,722.0,722.0,100.0
2926,9,100.0,flipped,oc,22.9477977212,22.0507421359,21.0387140522,100.0
2927,9,100.0,flipped,th,20.3317599998,16.0704830802,12.7830666749,100.0
2928,9,100.0,same,bq,26.2204923535,23.9010435255,21.6999231563,100.0
2929,9,100.0,same,bqp,24.3197795584,22.1907644214,20.3490758795,100.0
2930,9,100.0,same,exp,2756.25004405,2384.03801838,2057.38703408,100.0
2931,9,100.0,same,expA,2997.7021631,2476.56839563,2074.40629578,100.0
2932,9,100.0,same,expB,2886.87498972,2330.94147202,1885.12109011,100.0
2933,9,100.0,same,gs,722.0,722.0,722.0,100.0
2934,9,100.0,same,hc,33.03834041,32.0664533587,31.0747881234,100.0
2935,9,100.0,same,oc,23.0136675603,22.0674072107,21.1818513542,100.0
2936,9,100.0,same,th,39.5159668883,35.2486488139,31.7299423385,100.0
2937,9,120.0,flipped,bq,24.1239231305,21.2598627103,19.0657817889,120.0
2938,9,120.0,flipped,bqp,22.2180397725,19.9307247611,18.0458493109,120.0
2939,9,120.0,flipped,exp,2410.34875302,2090.8593734,1772.02981364,120.0
2940,9,120.0,flipped,expA,2484.34210838,2013.16515095,1535.77236073,120.0
2941,9,120.0,flipped,expB,2557.6858231,2154.65384776,1817.38308694,120.0
2942,9,120.0,flipped,gs,722.0,722.0,722.0,120.0
2943,9,120.0,flipped,hc,32.1452823906,30.9844869939,29.9615520818,120.0
2944,9,120.0,flipped,oc,26.6286084662,25.8121921915,25.0769125528,120.0
2945,9,120.0,flipped,th,21.6725935686,17.6576687909,15.007178784,120.0
2946,9,120.0,same,bq,28.2389534124,24.7470667328,21.9554976208,120.0
2947,9,120.0,same,bqp,24.9156102218,22.017198443,19.6272020719,120.0
2948,9,120.0,same,exp,2589.82061131,2171.73870804,1880.60389284,120.0
2949,9,120.0,same,expA,2640.19346533,2096.3948218,1694.43801561,120.0
2950,9,120.0,same,expB,2949.80468233,2262.79405304,1801.13588266,120.0
2951,9,120.0,same,gs,722.0,722.0,722.0,120.0
2952,9,120.0,same,hc,24.0616052316,23.1482792032,22.2194153234,120.0
2953,9,120.0,same,oc,27.1916911452,26.21265371,25.2448135417,120.0
2954,9,120.0,same,th,37.9107893559,33.7563185544,30.5581057393,120.0
2955,9,140.0,flipped,bq,32.8987368313,28.5227314453,25.1133867021,140.0
2956,9,140.0,flipped,bqp,24.5338660669,21.8350112957,19.4764090114,140.0
2957,9,140.0,flipped,exp,2484.71099406,2156.75329903,1870.37183499,140.0
2958,9,140.0,flipped,expA,2540.53848426,2087.6922223,1675.03729951,140.0
2959,9,140.0,flipped,expB,2656.83314196,2226.26091153,1847.47059177,140.0
2960,9,140.0,flipped,gs,722.0,722.0,722.0,140.0
2961,9,140.0,flipped,hc,23.2052774901,22.3655370925,21.5287180606,140.0
2962,9,140.0,flipped,oc,31.7312510952,30.5828361091,29.4406074907,140.0
2963,9,140.0,flipped,th,17.7288473477,14.9952547835,13.0226171729,140.0
2964,9,140.0,same,bq,23.5435526163,21.2494752955,19.3281422326,140.0
2965,9,140.0,same,bqp,23.9749106136,21.2935302682,18.9241855609,140.0
2966,9,140.0,same,exp,2818.84389903,2434.797669,2139.27344391,140.0
2967,9,140.0,same,expA,2977.19264996,2435.88479505,2007.11544218,140.0
2968,9,140.0,same,expB,2941.96095251,2405.4778774,1981.75835848,140.0
2969,9,140.0,same,gs,722.0,722.0,722.0,140.0
2970,9,140.0,same,hc,15.9952134207,15.3014886448,14.6239448523,140.0
2971,9,140.0,same,oc,31.2806659102,30.4036906386,29.6265024076,140.0
2972,9,140.0,same,th,41.6571325843,36.4809163038,32.5231506076,140.0
