,stimulus,theta,flipped,model,chance
3183,14,260.0,flipped,hc,True
3184,14,260.0,flipped,oc,False
3185,14,260.0,flipped,th,False
3186,14,260.0,same,bq,False
3187,14,260.0,same,bqp,False
3188,14,260.0,same,exp,False
3189,14,260.0,same,hc,True
3190,14,260.0,same,oc,False
3191,14,260.0,same,th,False
3192,14,280.0,flipped,bq,False
3193,14,280.0,flipped,bqp,False
3194,14,280.0,flipped,exp,False
3195,14,280.0,flipped,hc,True
3196,14,280.0,flipped,oc,False
3197,14,280.0,flipped,th,False
3198,14,280.0,same,bq,False
3199,14,280.0,same,bqp,False
3200,14,280.0,same,exp,False
3201,14,280.0,same,hc,True
3202,14,280.0,same,oc,False
3203,14,280.0,same,th,False
3204,14,300.0,flipped,bq,False
3205,14,300.0,flipped,bqp,False
3206,14,300.0,flipped,exp,False
3207,14,300.0,flipped,hc,True
3208,14,300.0,flipped,oc,False
3209,14,300.0,flipped,th,False
3210,14,300.0,same,bq,False
3211,14,300.0,same,bqp,False
3212,14,300.0,same,exp,False
3213,14,300.0,same,hc,True
3214,14,300.0,same,oc,False
3215,14,300.0,same,th,False
3216,14,320.0,flipped,bq,False
3217,14,320.0,flipped,bqp,False
3218,14,320.0,flipped,exp,False
3219,14,320.0,flipped,hc,False
3220,14,320.0,flipped,oc,False
3221,14,320.0,flipped,th,False
3222,14,320.0,same,bq,False
3223,14,320.0,same,bqp,False
3224,14,320.0,same,exp,False
3225,14,320.0,same,hc,False
3226,14,320.0,same,oc,False
3227,14,320.0,same,th,False
3228,14,340.0,flipped,bq,False
3229,14,340.0,flipped,bqp,False
3230,14,340.0,flipped,exp,False
3231,14,340.0,flipped,hc,False
3232,14,340.0,flipped,oc,False
3233,14,340.0,flipped,th,False
3234,14,340.0,same,bq,False
3235,14,340.0,same,bqp,False
3236,14,340.0,same,exp,False
3237,14,340.0,same,hc,False
3238,14,340.0,same,oc,False
3239,14,340.0,same,th,False
3240,15,0.0,flipped,bq,False
3241,15,0.0,flipped,bqp,False
3242,15,0.0,flipped,exp,False
3243,15,0.0,flipped,hc,False
3244,15,0.0,flipped,oc,False
3245,15,0.0,flipped,th,False
3246,15,0.0,same,bq,False
3247,15,0.0,same,bqp,False
3248,15,0.0,same,exp,False
3249,15,0.0,same,hc,False
3250,15,0.0,same,oc,False
3251,15,0.0,same,th,False
3252,15,20.0,flipped,bq,False
3253,15,20.0,flipped,bqp,False
3254,15,20.0,flipped,exp,False
3255,15,20.0,flipped,hc,False
3256,15,20.0,flipped,oc,False
3257,15,20.0,flipped,th,False
3258,15,20.0,same,bq,False
3259,15,20.0,same,bqp,False
3260,15,20.0,same,exp,False
3261,15,20.0,same,hc,False
3262,15,20.0,same,oc,False
3263,15,20.0,same,th,False
3264,15,40.0,flipped,bq,False
3265,15,40.0,flipped,bqp,False
3266,15,40.0,flipped,exp,False
3267,15,40.0,flipped,hc,False
3268,15,40.0,flipped,oc,False
3269,15,40.0,flipped,th,False
3270,15,40.0,same,bq,False
3271,15,40.0,same,bqp,False
3272,15,40.0,same,exp,False
3273,15,40.0,same,hc,False
3274,15,40.0,same,oc,False
3275,15,40.0,same,th,False
3276,15,60.0,flipped,bq,False
3277,15,60.0,flipped,bqp,False
3278,15,60.0,flipped,exp,False
3279,15,60.0,flipped,hc,True
3280,15,60.0,flipped,oc,False
3281,15,60.0,flipped,th,False
3282,15,60.0,same,bq,False
3283,15,60.0,same,bqp,False
3284,15,60.0,same,exp,False
3285,15,60.0,same,hc,True
3286,15,60.0,same,oc,False
3287,15,60.0,same,th,False
3288,15,80.0,flipped,bq,False
3289,15,80.0,flipped,bqp,False
3290,15,80.0,flipped,exp,False
3291,15,80.0,flipped,hc,True
3292,15,80.0,flipped,oc,False
3293,15,80.0,flipped,th,False
3294,15,80.0,same,bq,False
3295,15,80.0,same,bqp,False
3296,15,80.0,same,exp,False
3297,15,80.0,same,hc,True
3298,15,80.0,same,oc,False
3299,15,80.0,same,th,False
3300,15,100.0,flipped,bq,False
3301,15,100.0,flipped,bqp,False
3302,15,100.0,flipped,exp,False
3303,15,100.0,flipped,hc,True
3304,15,100.0,flipped,oc,False
3305,15,100.0,flipped,th,False
3306,15,100.0,same,bq,False
3307,15,100.0,same,bqp,False
3308,15,100.0,same,exp,False
3309,15,100.0,same,hc,True
3310,15,100.0,same,oc,False
3311,15,100.0,same,th,False
3312,15,120.0,flipped,bq,False
3313,15,120.0,flipped,bqp,False
3314,15,120.0,flipped,exp,False
3315,15,120.0,flipped,hc,True
3316,15,120.0,flipped,oc,False
3317,15,120.0,flipped,th,False
3318,15,120.0,same,bq,False
3319,15,120.0,same,bqp,False
3320,15,120.0,same,exp,False
3321,15,120.0,same,hc,False
3322,15,120.0,same,oc,False
3323,15,120.0,same,th,False
3324,15,140.0,flipped,bq,False
3325,15,140.0,flipped,bqp,False
3326,15,140.0,flipped,exp,False
3327,15,140.0,flipped,hc,True
3328,15,140.0,flipped,oc,False
3329,15,140.0,flipped,th,False
3330,15,140.0,same,bq,False
3331,15,140.0,same,bqp,False
3332,15,140.0,same,exp,False
3333,15,140.0,same,hc,True
3334,15,140.0,same,oc,False
3335,15,140.0,same,th,False
3336,15,160.0,flipped,bq,False
3337,15,160.0,flipped,bqp,False
3338,15,160.0,flipped,exp,False
3339,15,160.0,flipped,hc,True
3340,15,160.0,flipped,oc,False
3341,15,160.0,flipped,th,False
3342,15,160.0,same,bq,False
3343,15,160.0,same,bqp,False
3344,15,160.0,same,exp,False
3345,15,160.0,same,hc,True
3346,15,160.0,same,oc,False
3347,15,160.0,same,th,False
3348,15,180.0,flipped,bq,False
3349,15,180.0,flipped,bqp,False
3350,15,180.0,flipped,exp,False
3351,15,180.0,flipped,hc,True
3352,15,180.0,flipped,oc,False
3353,15,180.0,flipped,th,False
3354,15,180.0,same,bq,False
3355,15,180.0,same,bqp,False
3356,15,180.0,same,exp,False
3357,15,180.0,same,hc,True
3358,15,180.0,same,oc,False
3359,15,180.0,same,th,False
3360,15,200.0,flipped,bq,False
3361,15,200.0,flipped,bqp,False
3362,15,200.0,flipped,exp,False
3363,15,200.0,flipped,hc,True
3364,15,200.0,flipped,oc,False
3365,15,200.0,flipped,th,False
3366,15,200.0,same,bq,False
3367,15,200.0,same,bqp,False
3368,15,200.0,same,exp,False
3369,15,200.0,same,hc,True
3370,15,200.0,same,oc,False
3371,15,200.0,same,th,False
3372,15,220.0,flipped,bq,False
3373,15,220.0,flipped,bqp,False
3374,15,220.0,flipped,exp,False
3375,15,220.0,flipped,hc,True
3376,15,220.0,flipped,oc,False
3377,15,220.0,flipped,th,False
3378,15,220.0,same,bq,False
3379,15,220.0,same,bqp,False
3380,15,220.0,same,exp,False
3381,15,220.0,same,hc,True
3382,15,220.0,same,oc,False
3383,15,220.0,same,th,False
3384,15,240.0,flipped,bq,False
3385,15,240.0,flipped,bqp,False
3386,15,240.0,flipped,exp,False
3387,15,240.0,flipped,hc,False
3388,15,240.0,flipped,oc,False
3389,15,240.0,flipped,th,False
3390,15,240.0,same,bq,False
3391,15,240.0,same,bqp,False
3392,15,240.0,same,exp,False
3393,15,240.0,same,hc,True
3394,15,240.0,same,oc,False
3395,15,240.0,same,th,False
3396,15,260.0,flipped,bq,False
3397,15,260.0,flipped,bqp,False
3398,15,260.0,flipped,exp,False
3399,15,260.0,flipped,hc,True
3400,15,260.0,flipped,oc,False
3401,15,260.0,flipped,th,False
3402,15,260.0,same,bq,False
3403,15,260.0,same,bqp,False
3404,15,260.0,same,exp,False
3405,15,260.0,same,hc,True
3406,15,260.0,same,oc,False
3407,15,260.0,same,th,False
3408,15,280.0,flipped,bq,False
3409,15,280.0,flipped,bqp,False
3410,15,280.0,flipped,exp,False
3411,15,280.0,flipped,hc,True
3412,15,280.0,flipped,oc,False
3413,15,280.0,flipped,th,False
3414,15,280.0,same,bq,False
3415,15,280.0,same,bqp,False
3416,15,280.0,same,exp,False
3417,15,280.0,same,hc,True
3418,15,280.0,same,oc,False
3419,15,280.0,same,th,False
3420,15,300.0,flipped,bq,False
3421,15,300.0,flipped,bqp,False
3422,15,300.0,flipped,exp,False
3423,15,300.0,flipped,hc,True
3424,15,300.0,flipped,oc,False
3425,15,300.0,flipped,th,False
3426,15,300.0,same,bq,False
3427,15,300.0,same,bqp,False
3428,15,300.0,same,exp,False
3429,15,300.0,same,hc,True
3430,15,300.0,same,oc,False
3431,15,300.0,same,th,False
3432,15,320.0,flipped,bq,False
3433,15,320.0,flipped,bqp,False
3434,15,320.0,flipped,exp,False
3435,15,320.0,flipped,hc,False
3436,15,320.0,flipped,oc,False
3437,15,320.0,flipped,th,False
3438,15,320.0,same,bq,False
3439,15,320.0,same,bqp,False
3440,15,320.0,same,exp,False
3441,15,320.0,same,hc,False
3442,15,320.0,same,oc,False
3443,15,320.0,same,th,False
3444,15,340.0,flipped,bq,False
3445,15,340.0,flipped,bqp,False
3446,15,340.0,flipped,exp,False
3447,15,340.0,flipped,hc,False
3448,15,340.0,flipped,oc,False
3449,15,340.0,flipped,th,False
3450,15,340.0,same,bq,False
3451,15,340.0,same,bqp,False
3452,15,340.0,same,exp,False
3453,15,340.0,same,hc,False
3454,15,340.0,same,oc,False
3455,15,340.0,same,th,False
3456,16,0.0,flipped,bq,False
3457,16,0.0,flipped,bqp,False
3458,16,0.0,flipped,exp,False
3459,16,0.0,flipped,hc,False
3460,16,0.0,flipped,oc,False
3461,16,0.0,flipped,th,False
3462,16,0.0,same,bq,False
3463,16,0.0,same,bqp,False
3464,16,0.0,same,exp,False
3465,16,0.0,same,hc,False
3466,16,0.0,same,oc,False
3467,16,0.0,same,th,False
3468,16,20.0,flipped,bq,False
3469,16,20.0,flipped,bqp,False
3470,16,20.0,flipped,exp,False
3471,16,20.0,flipped,hc,False
3472,16,20.0,flipped,oc,False
3473,16,20.0,flipped,th,False
3474,16,20.0,same,bq,False
3475,16,20.0,same,bqp,False
3476,16,20.0,same,exp,False
3477,16,20.0,same,hc,False
3478,16,20.0,same,oc,False
3479,16,20.0,same,th,False
3480,16,40.0,flipped,bq,False
3481,16,40.0,flipped,bqp,False
3482,16,40.0,flipped,exp,False
3483,16,40.0,flipped,hc,False
3484,16,40.0,flipped,oc,False
3485,16,40.0,flipped,th,False
3486,16,40.0,same,bq,False
3487,16,40.0,same,bqp,False
3488,16,40.0,same,exp,False
3489,16,40.0,same,hc,False
3490,16,40.0,same,oc,False
3491,16,40.0,same,th,False
3492,16,60.0,flipped,bq,False
3493,16,60.0,flipped,bqp,False
3494,16,60.0,flipped,exp,False
3495,16,60.0,flipped,hc,False
3496,16,60.0,flipped,oc,False
3497,16,60.0,flipped,th,False
3498,16,60.0,same,bq,False
3499,16,60.0,same,bqp,False
3500,16,60.0,same,exp,False
3501,16,60.0,same,hc,False
3502,16,60.0,same,oc,False
3503,16,60.0,same,th,False
3504,16,80.0,flipped,bq,False
3505,16,80.0,flipped,bqp,False
3506,16,80.0,flipped,exp,False
3507,16,80.0,flipped,hc,False
3508,16,80.0,flipped,oc,False
3509,16,80.0,flipped,th,False
3510,16,80.0,same,bq,False
3511,16,80.0,same,bqp,False
3512,16,80.0,same,exp,False
3513,16,80.0,same,hc,False
3514,16,80.0,same,oc,False
3515,16,80.0,same,th,False
3516,16,100.0,flipped,bq,False
3517,16,100.0,flipped,bqp,False
3518,16,100.0,flipped,exp,False
3519,16,100.0,flipped,hc,False
3520,16,100.0,flipped,oc,False
3521,16,100.0,flipped,th,False
3522,16,100.0,same,bq,False
3523,16,100.0,same,bqp,False
3524,16,100.0,same,exp,False
3525,16,100.0,same,hc,False
3526,16,100.0,same,oc,False
3527,16,100.0,same,th,False
3528,16,120.0,flipped,bq,False
3529,16,120.0,flipped,bqp,False
3530,16,120.0,flipped,exp,False
3531,16,120.0,flipped,hc,True
3532,16,120.0,flipped,oc,False
3533,16,120.0,flipped,th,False
3534,16,120.0,same,bq,False
3535,16,120.0,same,bqp,False
3536,16,120.0,same,exp,False
3537,16,120.0,same,hc,True
3538,16,120.0,same,oc,False
3539,16,120.0,same,th,False
3540,16,140.0,flipped,bq,False
3541,16,140.0,flipped,bqp,False
3542,16,140.0,flipped,exp,False
3543,16,140.0,flipped,hc,True
3544,16,140.0,flipped,oc,False
3545,16,140.0,flipped,th,False
3546,16,140.0,same,bq,False
3547,16,140.0,same,bqp,False
3548,16,140.0,same,exp,False
3549,16,140.0,same,hc,True
3550,16,140.0,same,oc,False
3551,16,140.0,same,th,False
3552,16,160.0,flipped,bq,False
3553,16,160.0,flipped,bqp,False
3554,16,160.0,flipped,exp,False
3555,16,160.0,flipped,hc,True
3556,16,160.0,flipped,oc,False
3557,16,160.0,flipped,th,False
3558,16,160.0,same,bq,False
3559,16,160.0,same,bqp,False
3560,16,160.0,same,exp,False
3561,16,160.0,same,hc,True
3562,16,160.0,same,oc,False
3563,16,160.0,same,th,False
3564,16,180.0,flipped,bq,False
3565,16,180.0,flipped,bqp,False
3566,16,180.0,flipped,exp,False
3567,16,180.0,flipped,hc,True
3568,16,180.0,flipped,oc,False
3569,16,180.0,flipped,th,False
3570,16,180.0,same,bq,False
3571,16,180.0,same,bqp,False
3572,16,180.0,same,exp,False
3573,16,180.0,same,hc,True
3574,16,180.0,same,oc,False
3575,16,180.0,same,th,False
3576,16,200.0,flipped,bq,False
3577,16,200.0,flipped,bqp,False
3578,16,200.0,flipped,exp,False
3579,16,200.0,flipped,hc,True
3580,16,200.0,flipped,oc,False
3581,16,200.0,flipped,th,False
3582,16,200.0,same,bq,False
3583,16,200.0,same,bqp,False
3584,16,200.0,same,exp,True
3585,16,200.0,same,hc,True
3586,16,200.0,same,oc,False
3587,16,200.0,same,th,False
3588,16,220.0,flipped,bq,False
3589,16,220.0,flipped,bqp,False
3590,16,220.0,flipped,exp,False
3591,16,220.0,flipped,hc,True
3592,16,220.0,flipped,oc,False
3593,16,220.0,flipped,th,False
3594,16,220.0,same,bq,False
3595,16,220.0,same,bqp,False
3596,16,220.0,same,exp,True
3597,16,220.0,same,hc,True
3598,16,220.0,same,oc,False
3599,16,220.0,same,th,False
3600,16,240.0,flipped,bq,False
3601,16,240.0,flipped,bqp,False
3602,16,240.0,flipped,exp,False
3603,16,240.0,flipped,hc,True
3604,16,240.0,flipped,oc,False
3605,16,240.0,flipped,th,False
3606,16,240.0,same,bq,False
3607,16,240.0,same,bqp,False
3608,16,240.0,same,exp,False
3609,16,240.0,same,hc,True
3610,16,240.0,same,oc,False
3611,16,240.0,same,th,False
3612,16,260.0,flipped,bq,False
3613,16,260.0,flipped,bqp,False
3614,16,260.0,flipped,exp,False
3615,16,260.0,flipped,hc,False
3616,16,260.0,flipped,oc,False
3617,16,260.0,flipped,th,False
3618,16,260.0,same,bq,False
3619,16,260.0,same,bqp,False
3620,16,260.0,same,exp,False
3621,16,260.0,same,hc,False
3622,16,260.0,same,oc,False
3623,16,260.0,same,th,False
3624,16,280.0,flipped,bq,False
3625,16,280.0,flipped,bqp,False
3626,16,280.0,flipped,exp,False
3627,16,280.0,flipped,hc,False
3628,16,280.0,flipped,oc,False
3629,16,280.0,flipped,th,False
3630,16,280.0,same,bq,False
3631,16,280.0,same,bqp,False
3632,16,280.0,same,exp,False
3633,16,280.0,same,hc,False
3634,16,280.0,same,oc,False
3635,16,280.0,same,th,False
3636,16,300.0,flipped,bq,False
3637,16,300.0,flipped,bqp,False
3638,16,300.0,flipped,exp,False
3639,16,300.0,flipped,hc,False
3640,16,300.0,flipped,oc,False
3641,16,300.0,flipped,th,False
3642,16,300.0,same,bq,False
3643,16,300.0,same,bqp,False
3644,16,300.0,same,exp,False
3645,16,300.0,same,hc,False
3646,16,300.0,same,oc,False
3647,16,300.0,same,th,False
3648,16,320.0,flipped,bq,False
3649,16,320.0,flipped,bqp,False
3650,16,320.0,flipped,exp,False
3651,16,320.0,flipped,hc,False
3652,16,320.0,flipped,oc,False
3653,16,320.0,flipped,th,False
3654,16,320.0,same,bq,False
3655,16,320.0,same,bqp,False
3656,16,320.0,same,exp,False
3657,16,320.0,same,hc,False
3658,16,320.0,same,oc,False
3659,16,320.0,same,th,False
3660,16,340.0,flipped,bq,False
3661,16,340.0,flipped,bqp,False
3662,16,340.0,flipped,exp,False
3663,16,340.0,flipped,hc,False
3664,16,340.0,flipped,oc,False
3665,16,340.0,flipped,th,False
3666,16,340.0,same,bq,False
3667,16,340.0,same,bqp,False
3668,16,340.0,same,exp,False
3669,16,340.0,same,hc,False
3670,16,340.0,same,oc,False
3671,16,340.0,same,th,False
3672,17,0.0,flipped,bq,False
3673,17,0.0,flipped,bqp,False
3674,17,0.0,flipped,exp,False
3675,17,0.0,flipped,hc,False
3676,17,0.0,flipped,oc,False
3677,17,0.0,flipped,th,False
3678,17,0.0,same,bq,False
3679,17,0.0,same,bqp,False
3680,17,0.0,same,exp,False
3681,17,0.0,same,hc,False
3682,17,0.0,same,oc,False
3683,17,0.0,same,th,False
3684,17,20.0,flipped,bq,False
3685,17,20.0,flipped,bqp,False
3686,17,20.0,flipped,exp,False
3687,17,20.0,flipped,hc,False
3688,17,20.0,flipped,oc,False
3689,17,20.0,flipped,th,False
3690,17,20.0,same,bq,False
3691,17,20.0,same,bqp,False
3692,17,20.0,same,exp,False
3693,17,20.0,same,hc,False
3694,17,20.0,same,oc,False
3695,17,20.0,same,th,False
3696,17,40.0,flipped,bq,False
3697,17,40.0,flipped,bqp,False
3698,17,40.0,flipped,exp,False
3699,17,40.0,flipped,hc,False
3700,17,40.0,flipped,oc,False
3701,17,40.0,flipped,th,False
3702,17,40.0,same,bq,False
3703,17,40.0,same,bqp,False
3704,17,40.0,same,exp,False
3705,17,40.0,same,hc,False
3706,17,40.0,same,oc,False
3707,17,40.0,same,th,False
3708,17,60.0,flipped,bq,False
3709,17,60.0,flipped,bqp,False
3710,17,60.0,flipped,exp,False
3711,17,60.0,flipped,hc,True
3712,17,60.0,flipped,oc,False
3713,17,60.0,flipped,th,False
3714,17,60.0,same,bq,False
3715,17,60.0,same,bqp,False
3716,17,60.0,same,exp,False
3717,17,60.0,same,hc,True
3718,17,60.0,same,oc,False
3719,17,60.0,same,th,False
3720,17,80.0,flipped,bq,False
3721,17,80.0,flipped,bqp,False
3722,17,80.0,flipped,exp,False
3723,17,80.0,flipped,hc,True
3724,17,80.0,flipped,oc,False
3725,17,80.0,flipped,th,False
3726,17,80.0,same,bq,False
3727,17,80.0,same,bqp,False
3728,17,80.0,same,exp,False
3729,17,80.0,same,hc,True
3730,17,80.0,same,oc,False
3731,17,80.0,same,th,False
3732,17,100.0,flipped,bq,False
3733,17,100.0,flipped,bqp,False
3734,17,100.0,flipped,exp,False
3735,17,100.0,flipped,hc,True
3736,17,100.0,flipped,oc,False
3737,17,100.0,flipped,th,False
3738,17,100.0,same,bq,False
3739,17,100.0,same,bqp,False
3740,17,100.0,same,exp,False
3741,17,100.0,same,hc,True
3742,17,100.0,same,oc,False
3743,17,100.0,same,th,False
3744,17,120.0,flipped,bq,False
3745,17,120.0,flipped,bqp,False
3746,17,120.0,flipped,exp,False
3747,17,120.0,flipped,hc,True
3748,17,120.0,flipped,oc,False
3749,17,120.0,flipped,th,False
3750,17,120.0,same,bq,False
3751,17,120.0,same,bqp,False
3752,17,120.0,same,exp,False
3753,17,120.0,same,hc,True
3754,17,120.0,same,oc,False
3755,17,120.0,same,th,False
3756,17,140.0,flipped,bq,False
3757,17,140.0,flipped,bqp,False
3758,17,140.0,flipped,exp,False
3759,17,140.0,flipped,hc,False
3760,17,140.0,flipped,oc,False
3761,17,140.0,flipped,th,False
3762,17,140.0,same,bq,False
3763,17,140.0,same,bqp,False
3764,17,140.0,same,exp,True
3765,17,140.0,same,hc,False
3766,17,140.0,same,oc,False
3767,17,140.0,same,th,False
3768,17,160.0,flipped,bq,False
3769,17,160.0,flipped,bqp,False
3770,17,160.0,flipped,exp,False
3771,17,160.0,flipped,hc,False
3772,17,160.0,flipped,oc,False
3773,17,160.0,flipped,th,False
3774,17,160.0,same,bq,False
3775,17,160.0,same,bqp,False
3776,17,160.0,same,exp,True
3777,17,160.0,same,hc,False
3778,17,160.0,same,oc,False
3779,17,160.0,same,th,False
3780,17,180.0,flipped,bq,False
3781,17,180.0,flipped,bqp,False
3782,17,180.0,flipped,exp,False
3783,17,180.0,flipped,hc,False
3784,17,180.0,flipped,oc,False
3785,17,180.0,flipped,th,False
3786,17,180.0,same,bq,False
3787,17,180.0,same,bqp,False
3788,17,180.0,same,exp,False
3789,17,180.0,same,hc,False
3790,17,180.0,same,oc,False
3791,17,180.0,same,th,False
3792,17,200.0,flipped,bq,False
3793,17,200.0,flipped,bqp,False
3794,17,200.0,flipped,exp,False
3795,17,200.0,flipped,hc,False
3796,17,200.0,flipped,oc,False
3797,17,200.0,flipped,th,False
3798,17,200.0,same,bq,False
3799,17,200.0,same,bqp,False
3800,17,200.0,same,exp,True
3801,17,200.0,same,hc,False
3802,17,200.0,same,oc,False
3803,17,200.0,same,th,False
3804,17,220.0,flipped,bq,False
3805,17,220.0,flipped,bqp,False
3806,17,220.0,flipped,exp,False
3807,17,220.0,flipped,hc,False
3808,17,220.0,flipped,oc,False
3809,17,220.0,flipped,th,False
3810,17,220.0,same,bq,False
3811,17,220.0,same,bqp,False
3812,17,220.0,same,exp,True
3813,17,220.0,same,hc,False
3814,17,220.0,same,oc,False
3815,17,220.0,same,th,False
3816,17,240.0,flipped,bq,False
3817,17,240.0,flipped,bqp,False
3818,17,240.0,flipped,exp,False
3819,17,240.0,flipped,hc,True
3820,17,240.0,flipped,oc,False
3821,17,240.0,flipped,th,False
3822,17,240.0,same,bq,False
3823,17,240.0,same,bqp,False
3824,17,240.0,same,exp,False
3825,17,240.0,same,hc,True
3826,17,240.0,same,oc,False
3827,17,240.0,same,th,False
3828,17,260.0,flipped,bq,False
3829,17,260.0,flipped,bqp,False
3830,17,260.0,flipped,exp,False
3831,17,260.0,flipped,hc,True
3832,17,260.0,flipped,oc,False
3833,17,260.0,flipped,th,False
3834,17,260.0,same,bq,False
3835,17,260.0,same,bqp,False
3836,17,260.0,same,exp,False
3837,17,260.0,same,hc,True
3838,17,260.0,same,oc,False
3839,17,260.0,same,th,False
3840,17,280.0,flipped,bq,False
3841,17,280.0,flipped,bqp,False
3842,17,280.0,flipped,exp,False
3843,17,280.0,flipped,hc,True
3844,17,280.0,flipped,oc,False
3845,17,280.0,flipped,th,False
3846,17,280.0,same,bq,False
3847,17,280.0,same,bqp,False
3848,17,280.0,same,exp,False
3849,17,280.0,same,hc,True
3850,17,280.0,same,oc,False
3851,17,280.0,same,th,False
3852,17,300.0,flipped,bq,False
3853,17,300.0,flipped,bqp,False
3854,17,300.0,flipped,exp,False
3855,17,300.0,flipped,hc,True
3856,17,300.0,flipped,oc,False
3857,17,300.0,flipped,th,False
3858,17,300.0,same,bq,False
3859,17,300.0,same,bqp,False
3860,17,300.0,same,exp,False
3861,17,300.0,same,hc,True
3862,17,300.0,same,oc,False
3863,17,300.0,same,th,False
3864,17,320.0,flipped,bq,False
3865,17,320.0,flipped,bqp,False
3866,17,320.0,flipped,exp,False
3867,17,320.0,flipped,hc,False
3868,17,320.0,flipped,oc,False
3869,17,320.0,flipped,th,False
3870,17,320.0,same,bq,False
3871,17,320.0,same,bqp,False
3872,17,320.0,same,exp,False
3873,17,320.0,same,hc,False
3874,17,320.0,same,oc,False
3875,17,320.0,same,th,False
3876,17,340.0,flipped,bq,False
3877,17,340.0,flipped,bqp,False
3878,17,340.0,flipped,exp,False
3879,17,340.0,flipped,hc,False
3880,17,340.0,flipped,oc,False
3881,17,340.0,flipped,th,False
3882,17,340.0,same,bq,False
3883,17,340.0,same,bqp,False
3884,17,340.0,same,exp,False
3885,17,340.0,same,hc,False
3886,17,340.0,same,oc,False
3887,17,340.0,same,th,False
3888,18,0.0,flipped,bq,False
3889,18,0.0,flipped,bqp,False
3890,18,0.0,flipped,exp,False
3891,18,0.0,flipped,hc,False
3892,18,0.0,flipped,oc,False
3893,18,0.0,flipped,th,False
3894,18,0.0,same,bq,False
3895,18,0.0,same,bqp,False
3896,18,0.0,same,exp,False
3897,18,0.0,same,hc,False
3898,18,0.0,same,oc,False
3899,18,0.0,same,th,False
3900,18,20.0,flipped,bq,False
3901,18,20.0,flipped,bqp,False
3902,18,20.0,flipped,exp,False
3903,18,20.0,flipped,hc,False
3904,18,20.0,flipped,oc,False
3905,18,20.0,flipped,th,False
3906,18,20.0,same,bq,False
3907,18,20.0,same,bqp,False
3908,18,20.0,same,exp,False
3909,18,20.0,same,hc,False
3910,18,20.0,same,oc,False
3911,18,20.0,same,th,False
3912,18,40.0,flipped,bq,False
3913,18,40.0,flipped,bqp,False
3914,18,40.0,flipped,exp,False
3915,18,40.0,flipped,hc,False
3916,18,40.0,flipped,oc,False
3917,18,40.0,flipped,th,False
3918,18,40.0,same,bq,False
3919,18,40.0,same,bqp,False
3920,18,40.0,same,exp,False
3921,18,40.0,same,hc,False
3922,18,40.0,same,oc,False
3923,18,40.0,same,th,False
3924,18,60.0,flipped,bq,False
3925,18,60.0,flipped,bqp,False
3926,18,60.0,flipped,exp,False
3927,18,60.0,flipped,hc,False
3928,18,60.0,flipped,oc,False
3929,18,60.0,flipped,th,False
3930,18,60.0,same,bq,False
3931,18,60.0,same,bqp,False
3932,18,60.0,same,exp,False
3933,18,60.0,same,hc,False
3934,18,60.0,same,oc,False
3935,18,60.0,same,th,False
3936,18,80.0,flipped,bq,False
3937,18,80.0,flipped,bqp,False
3938,18,80.0,flipped,exp,False
3939,18,80.0,flipped,hc,True
3940,18,80.0,flipped,oc,False
3941,18,80.0,flipped,th,False
3942,18,80.0,same,bq,False
3943,18,80.0,same,bqp,False
3944,18,80.0,same,exp,False
3945,18,80.0,same,hc,False
3946,18,80.0,same,oc,False
3947,18,80.0,same,th,False
3948,18,100.0,flipped,bq,False
3949,18,100.0,flipped,bqp,False
3950,18,100.0,flipped,exp,False
3951,18,100.0,flipped,hc,True
3952,18,100.0,flipped,oc,False
3953,18,100.0,flipped,th,False
3954,18,100.0,same,bq,False
3955,18,100.0,same,bqp,False
3956,18,100.0,same,exp,False
3957,18,100.0,same,hc,False
3958,18,100.0,same,oc,False
3959,18,100.0,same,th,False
3960,18,120.0,flipped,bq,False
3961,18,120.0,flipped,bqp,False
3962,18,120.0,flipped,exp,False
3963,18,120.0,flipped,hc,True
3964,18,120.0,flipped,oc,False
3965,18,120.0,flipped,th,False
3966,18,120.0,same,bq,False
3967,18,120.0,same,bqp,False
3968,18,120.0,same,exp,False
3969,18,120.0,same,hc,False
3970,18,120.0,same,oc,False
3971,18,120.0,same,th,False
3972,18,140.0,flipped,bq,False
3973,18,140.0,flipped,bqp,False
3974,18,140.0,flipped,exp,False
3975,18,140.0,flipped,hc,True
3976,18,140.0,flipped,oc,False
3977,18,140.0,flipped,th,False
3978,18,140.0,same,bq,False
3979,18,140.0,same,bqp,False
3980,18,140.0,same,exp,False
3981,18,140.0,same,hc,False
3982,18,140.0,same,oc,False
3983,18,140.0,same,th,False
3984,18,160.0,flipped,bq,False
3985,18,160.0,flipped,bqp,False
3986,18,160.0,flipped,exp,False
3987,18,160.0,flipped,hc,True
3988,18,160.0,flipped,oc,False
3989,18,160.0,flipped,th,False
3990,18,160.0,same,bq,False
3991,18,160.0,same,bqp,False
3992,18,160.0,same,exp,False
3993,18,160.0,same,hc,False
3994,18,160.0,same,oc,False
3995,18,160.0,same,th,False
3996,18,180.0,flipped,bq,False
3997,18,180.0,flipped,bqp,False
3998,18,180.0,flipped,exp,False
3999,18,180.0,flipped,hc,False
4000,18,180.0,flipped,oc,False
4001,18,180.0,flipped,th,False
4002,18,180.0,same,bq,False
4003,18,180.0,same,bqp,False
4004,18,180.0,same,exp,False
